Epoch_0_H:	|epoch	avg_sum_se	
Epoch_0_D:	4722	0.308222	
Epoch_0_D:	4723	0.297324	
Epoch_0_D:	4724	0.291452	
Epoch_0_D:	4725	0.288505	
Epoch_0_D:	4726	0.284091	
Epoch_0_D:	4727	0.281261	
Epoch_0_D:	4728	0.279428	
Epoch_0_D:	4729	0.269072	
Epoch_0_D:	4730	0.286417	
Epoch_0_D:	4731	0.292987	
Epoch_0_D:	4732	0.275247	
Epoch_0_D:	4733	0.276541	
Epoch_0_D:	4734	0.277643	
Epoch_0_D:	4735	0.280187	
Epoch_0_D:	4736	0.280834	
Epoch_0_D:	4737	0.281336	
Epoch_0_D:	4738	0.281425	
Epoch_0_D:	4739	0.28205		
Epoch_0_D:	4740	0.323181	
Epoch_0_D:	4741	0.259142	
Epoch_0_D:	4742	0.232291	
Epoch_0_D:	4743	0.232811	
Epoch_0_D:	4744	0.219202	
Epoch_0_D:	4745	0.202131	
Epoch_0_D:	4746	0.210668	
Epoch_0_D:	4747	0.204045	
Epoch_0_D:	4748	0.206495	
Epoch_0_D:	4749	0.206706	
Epoch_0_D:	4750	0.300747	
Epoch_0_D:	4751	0.295159	
Epoch_0_D:	4752	0.28235		
Epoch_0_D:	4753	0.281132	
Epoch_0_D:	4754	0.283288	
Epoch_0_D:	4755	0.286268	
Epoch_0_D:	4756	0.28577		
Epoch_0_D:	4757	0.285336	
Epoch_0_D:	4758	0.281589	
Epoch_0_D:	4759	0.280061	
Epoch_0_D:	4760	0.319132	
Epoch_0_D:	4761	0.253466	
Epoch_0_D:	4762	0.210749	
Epoch_0_D:	4763	0.215645	
Epoch_0_D:	4764	0.220485	
Epoch_0_D:	4765	0.228896	
Epoch_0_D:	4766	0.230187	
Epoch_0_D:	4767	0.232456	
Epoch_0_D:	4768	0.23413		
Epoch_0_D:	4769	0.238091	
Epoch_0_D:	4770	0.328178	
Epoch_0_D:	4771	0.291329	
Epoch_0_D:	4772	0.269835	
Epoch_0_D:	4773	0.26083		
Epoch_0_D:	4774	0.2582		
Epoch_0_D:	4775	0.256124	
Epoch_0_D:	4776	0.254086	
Epoch_0_D:	4777	0.253255	
Epoch_0_D:	4778	0.254339	
Epoch_0_D:	4779	0.251904	
Epoch_0_D:	4780	0.261906	
Epoch_0_D:	4781	0.253525	
Epoch_0_D:	4782	0.249665	
Epoch_0_D:	4783	0.248553	
Epoch_0_D:	4784	0.246036	
Epoch_0_D:	4785	0.246966	
Epoch_0_D:	4786	0.245301	
Epoch_0_D:	4787	0.24571		
Epoch_0_D:	4788	0.245666	
Epoch_0_D:	4789	0.248735	
Epoch_0_D:	4790	0.299557	
Epoch_0_D:	4791	0.283155	
Epoch_0_D:	4792	0.287727	
Epoch_0_D:	4793	0.285486	
Epoch_0_D:	4794	0.287153	
Epoch_0_D:	4795	0.288178	
Epoch_0_D:	4796	0.287204	
Epoch_0_D:	4797	0.288599	
Epoch_0_D:	4798	0.288931	
Epoch_0_D:	4799	0.289209	
Epoch_0_D:	4800	0.294396	
Epoch_0_D:	4801	0.276947	
Epoch_0_D:	4802	0.268067	
Epoch_0_D:	4803	0.264074	
Epoch_0_D:	4804	0.262876	
Epoch_0_D:	4805	0.259215	
Epoch_0_D:	4806	0.256521	
Epoch_0_D:	4807	0.257108	
Epoch_0_D:	4808	0.257022	
Epoch_0_D:	4809	0.257005	
Epoch_0_D:	4810	0.289646	
Epoch_0_D:	4811	0.28442		
Epoch_0_D:	4812	0.291256	
Epoch_0_D:	4813	0.29351		
Epoch_0_D:	4814	0.286741	
Epoch_0_D:	4815	0.286527	
Epoch_0_D:	4816	0.286953	
Epoch_0_D:	4817	0.285688	
Epoch_0_D:	4818	0.28529		
Epoch_0_D:	4819	0.28602		
Epoch_0_D:	4820	0.311685	
Epoch_0_D:	4821	0.292845	
Epoch_0_D:	4822	0.282222	
Epoch_0_D:	4823	0.273234	
Epoch_0_D:	4824	0.270238	
Epoch_0_D:	4825	0.263603	
Epoch_0_D:	4826	0.259689	
Epoch_0_D:	4827	0.253691	
Epoch_0_D:	4828	0.254381	
Epoch_0_D:	4829	0.255023	
Epoch_0_D:	4830	0.260204	
Epoch_0_D:	4831	0.261599	
Epoch_0_D:	4832	0.273544	
Epoch_0_D:	4833	0.279753	
Epoch_0_D:	4834	0.279959	
Epoch_0_D:	4835	0.280992	
Epoch_0_D:	4836	0.280571	
Epoch_0_D:	4837	0.281293	
Epoch_0_D:	4838	0.28193		
Epoch_0_D:	4839	0.281585	
Epoch_0_D:	4840	0.297586	
Epoch_0_D:	4841	0.291567	
Epoch_0_D:	4842	0.287992	
Epoch_0_D:	4843	0.285209	
Epoch_0_D:	4844	0.280879	
Epoch_0_D:	4845	0.282016	
Epoch_0_D:	4846	0.27968		
Epoch_0_D:	4847	0.281755	
Epoch_0_D:	4848	0.281093	
Epoch_0_D:	4849	0.280508	
Epoch_0_D:	4850	0.272013	
Epoch_0_D:	4851	0.276165	
Epoch_0_D:	4852	0.279714	
Epoch_0_D:	4853	0.27919		
Epoch_0_D:	4854	0.278241	
Epoch_0_D:	4855	0.275469	
Epoch_0_D:	4856	0.276175	
Epoch_0_D:	4857	0.277394	
Epoch_0_D:	4858	0.279257	
Epoch_0_D:	4859	0.279931	
Epoch_0_D:	4860	0.345043	
Epoch_0_D:	4861	0.291769	
Epoch_0_D:	4862	0.278792	
Epoch_0_D:	4863	0.27522		
Epoch_0_D:	4864	0.274064	
Epoch_0_D:	4865	0.266409	
Epoch_0_D:	4866	0.254088	
Epoch_0_D:	4867	0.252506	
Epoch_0_D:	4868	0.254342	
Epoch_0_D:	4869	0.253671	
Epoch_0_D:	4870	0.270513	
Epoch_0_D:	4871	0.24712		
Epoch_0_D:	4872	0.241041	
Epoch_0_D:	4873	0.243235	
Epoch_0_D:	4874	0.248767	
Epoch_0_D:	4875	0.250719	
Epoch_0_D:	4876	0.248729	
Epoch_0_D:	4877	0.248506	
Epoch_0_D:	4878	0.244888	
Epoch_0_D:	4879	0.242366	
Epoch_0_D:	4880	0.331145	
Epoch_0_D:	4881	0.313232	
Epoch_0_D:	4882	0.286908	
Epoch_0_D:	4883	0.280537	
Epoch_0_D:	4884	0.273873	
Epoch_0_D:	4885	0.275615	
Epoch_0_D:	4886	0.27407		
Epoch_0_D:	4887	0.27551		
Epoch_0_D:	4888	0.27497		
Epoch_0_D:	4889	0.27458		
Epoch_0_D:	4890	0.315189	
Epoch_0_D:	4891	0.307531	
Epoch_0_D:	4892	0.300878	
Epoch_0_D:	4893	0.29266		
Epoch_0_D:	4894	0.288153	
Epoch_0_D:	4895	0.289099	
Epoch_0_D:	4896	0.287269	
Epoch_0_D:	4897	0.28551		
Epoch_0_D:	4898	0.282435	
Epoch_0_D:	4899	0.280898	
Epoch_0_D:	4900	0.304164	
Epoch_0_D:	4901	0.260468	
Epoch_0_D:	4902	0.242155	
Epoch_0_D:	4903	0.239942	
Epoch_0_D:	4904	0.239434	
Epoch_0_D:	4905	0.241077	
Epoch_0_D:	4906	0.244642	
Epoch_0_D:	4907	0.243592	
Epoch_0_D:	4908	0.246402	
Epoch_0_D:	4909	0.2468		
Epoch_0_D:	4910	0.337942	
Epoch_0_D:	4911	0.299115	
Epoch_0_D:	4912	0.284118	
Epoch_0_D:	4913	0.287341	
Epoch_0_D:	4914	0.289092	
Epoch_0_D:	4915	0.282289	
Epoch_0_D:	4916	0.278268	
Epoch_0_D:	4917	0.277212	
Epoch_0_D:	4918	0.276882	
Epoch_0_D:	4919	0.272365	
Epoch_0_D:	4920	0.271366	
Epoch_0_D:	4921	0.267492	
Epoch_0_D:	4922	0.273813	
Epoch_0_D:	4923	0.273991	
Epoch_0_D:	4924	0.275133	
Epoch_0_D:	4925	0.275545	
Epoch_0_D:	4926	0.276795	
Epoch_0_D:	4927	0.278146	
Epoch_0_D:	4928	0.278461	
Epoch_0_D:	4929	0.278747	
Epoch_0_D:	4930	0.261646	
Epoch_0_D:	4931	0.277453	
Epoch_0_D:	4932	0.268262	
Epoch_0_D:	4933	0.271415	
Epoch_0_D:	4934	0.270341	
Epoch_0_D:	4935	0.27094		
Epoch_0_D:	4936	0.270525	
Epoch_0_D:	4937	0.271066	
Epoch_0_D:	4938	0.268007	
Epoch_0_D:	4939	0.268115	
Epoch_0_D:	4940	0.299044	
Epoch_0_D:	4941	0.275551	
Epoch_0_D:	4942	0.259349	
Epoch_0_D:	4943	0.24742		
Epoch_0_D:	4944	0.246547	
Epoch_0_D:	4945	0.241827	
Epoch_0_D:	4946	0.244165	
Epoch_0_D:	4947	0.245212	
Epoch_0_D:	4948	0.244725	
Epoch_0_D:	4949	0.244438	
Epoch_0_D:	4950	0.319772	
Epoch_0_D:	4951	0.296415	
Epoch_0_D:	4952	0.287367	
Epoch_0_D:	4953	0.290296	
Epoch_0_D:	4954	0.289262	
Epoch_0_D:	4955	0.288871	
Epoch_0_D:	4956	0.288201	
Epoch_0_D:	4957	0.288926	
Epoch_0_D:	4958	0.287805	
Epoch_0_D:	4959	0.290409	
Epoch_0_D:	4960	0.327748	
Epoch_0_D:	4961	0.314269	
Epoch_0_D:	4962	0.30885		
Epoch_0_D:	4963	0.312188	
Epoch_0_D:	4964	0.312162	
Epoch_0_D:	4965	0.306605	
Epoch_0_D:	4966	0.304987	
Epoch_0_D:	4967	0.303452	
Epoch_0_D:	4968	0.302446	
Epoch_0_D:	4969	0.299092	
Epoch_0_D:	4970	0.299802	
Epoch_0_D:	4971	0.294048	
Epoch_0_D:	4972	0.281646	
Epoch_0_D:	4973	0.278817	
Epoch_0_D:	4974	0.278433	
Epoch_0_D:	4975	0.276654	
Epoch_0_D:	4976	0.276127	
Epoch_0_D:	4977	0.281558	
Epoch_0_D:	4978	0.273994	
Epoch_0_D:	4979	0.281088	
Epoch_0_D:	4980	0.298701	
Epoch_0_D:	4981	0.284034	
Epoch_0_D:	4982	0.280589	
Epoch_0_D:	4983	0.281152	
Epoch_0_D:	4984	0.281299	
Epoch_0_D:	4985	0.279146	
Epoch_0_D:	4986	0.279719	
Epoch_0_D:	4987	0.279661	
Epoch_0_D:	4988	0.279572	
Epoch_0_D:	4989	0.279492	
Epoch_0_D:	4990	0.296518	
Epoch_0_D:	4991	0.269036	
Epoch_0_D:	4992	0.260972	
Epoch_0_D:	4993	0.263893	
Epoch_0_D:	4994	0.265389	
Epoch_0_D:	4995	0.264938	
Epoch_0_D:	4996	0.264573	
Epoch_0_D:	4997	0.264079	
Epoch_0_D:	4998	0.265054	
Epoch_0_D:	4999	0.263319	
Epoch_0_D:	5000	0.323638	
Epoch_0_D:	5001	0.322382	
Epoch_0_D:	5002	0.316709	
Epoch_0_D:	5003	0.29338		
Epoch_0_D:	5004	0.279572	
Epoch_0_D:	5005	0.28134		
Epoch_0_D:	5006	0.283991	
Epoch_0_D:	5007	0.284048	
Epoch_0_D:	5008	0.28434		
Epoch_0_D:	5009	0.285127	
Epoch_0_D:	5010	0.284238	
Epoch_0_D:	5011	0.27649		
Epoch_0_D:	5012	0.278773	
Epoch_0_D:	5013	0.281656	
Epoch_0_D:	5014	0.283463	
Epoch_0_D:	5015	0.284169	
Epoch_0_D:	5016	0.283626	
Epoch_0_D:	5017	0.283639	
Epoch_0_D:	5018	0.283563	
Epoch_0_D:	5019	0.285133	
Epoch_0_D:	5020	0.326965	
Epoch_0_D:	5021	0.316842	
Epoch_0_D:	5022	0.313333	
Epoch_0_D:	5023	0.311689	
Epoch_0_D:	5024	0.310101	
Epoch_0_D:	5025	0.306963	
Epoch_0_D:	5026	0.305199	
Epoch_0_D:	5027	0.30352		
Epoch_0_D:	5028	0.30197		
Epoch_0_D:	5029	0.299805	
Epoch_0_D:	5030	0.324952	
Epoch_0_D:	5031	0.318553	
Epoch_0_D:	5032	0.318279	
Epoch_0_D:	5033	0.307605	
Epoch_0_D:	5034	0.307698	
Epoch_0_D:	5035	0.305541	
Epoch_0_D:	5036	0.307795	
Epoch_0_D:	5037	0.312817	
Epoch_0_D:	5038	0.311269	
Epoch_0_D:	5039	0.309165	
Epoch_0_D:	5040	0.316297	
Epoch_0_D:	5041	0.256943	
Epoch_0_D:	5042	0.242483	
Epoch_0_D:	5043	0.248584	
Epoch_0_D:	5044	0.248636	
Epoch_0_D:	5045	0.255119	
Epoch_0_D:	5046	0.256485	
Epoch_0_D:	5047	0.253635	
Epoch_0_D:	5048	0.255338	
Epoch_0_D:	5049	0.252752	
Epoch_0_D:	5050	0.280572	
Epoch_0_D:	5051	0.27975		
Epoch_0_D:	5052	0.279327	
Epoch_0_D:	5053	0.282535	
Epoch_0_D:	5054	0.28353		
Epoch_0_D:	5055	0.283566	
Epoch_0_D:	5056	0.283539	
Epoch_0_D:	5057	0.283473	
Epoch_0_D:	5058	0.283388	
Epoch_0_D:	5059	0.283301	
Epoch_0_D:	5060	0.339965	
Epoch_0_D:	5061	0.271612	
Epoch_0_D:	5062	0.266535	
Epoch_0_D:	5063	0.252518	
Epoch_0_D:	5064	0.243441	
Epoch_0_D:	5065	0.246486	
Epoch_0_D:	5066	0.245872	
Epoch_0_D:	5067	0.245163	
Epoch_0_D:	5068	0.244621	
Epoch_0_D:	5069	0.245627	
Epoch_0_D:	5070	0.290059	
Epoch_0_D:	5071	0.274956	
Epoch_0_D:	5072	0.280478	
Epoch_0_D:	5073	0.286342	
Epoch_0_D:	5074	0.289483	
Epoch_0_D:	5075	0.28926		
Epoch_0_D:	5076	0.289764	
Epoch_0_D:	5077	0.289012	
Epoch_0_D:	5078	0.289114	
Epoch_0_D:	5079	0.288196	
Epoch_0_D:	5080	0.355165	
Epoch_0_D:	5081	0.333063	
Epoch_0_D:	5082	0.308248	
Epoch_0_D:	5083	0.314402	
Epoch_0_D:	5084	0.300366	
Epoch_0_D:	5085	0.309331	
Epoch_0_D:	5086	0.301822	
Epoch_0_D:	5087	0.306258	
Epoch_0_D:	5088	0.300969	
Epoch_0_D:	5089	0.307583	
Epoch_0_D:	5090	0.32401		
Epoch_0_D:	5091	0.279933	
Epoch_0_D:	5092	0.253626	
Epoch_0_D:	5093	0.247535	
Epoch_0_D:	5094	0.239354	
Epoch_0_D:	5095	0.242685	
Epoch_0_D:	5096	0.245666	
Epoch_0_D:	5097	0.245772	
Epoch_0_D:	5098	0.247796	
Epoch_0_D:	5099	0.24933		
Epoch_0_D:	5100	0.290844	
Epoch_0_D:	5101	0.283866	
Epoch_0_D:	5102	0.26825		
Epoch_0_D:	5103	0.256543	
Epoch_0_D:	5104	0.258005	
Epoch_0_D:	5105	0.256248	
Epoch_0_D:	5106	0.253109	
Epoch_0_D:	5107	0.256163	
Epoch_0_D:	5108	0.254942	
Epoch_0_D:	5109	0.255447	
Epoch_0_D:	5110	0.279724	
Epoch_0_D:	5111	0.282068	
Epoch_0_D:	5112	0.268131	
Epoch_0_D:	5113	0.268413	
Epoch_0_D:	5114	0.275086	
Epoch_0_D:	5115	0.278626	
Epoch_0_D:	5116	0.278019	
Epoch_0_D:	5117	0.274875	
Epoch_0_D:	5118	0.274445	
Epoch_0_D:	5119	0.275673	
Epoch_0_D:	5120	0.272168	
Epoch_0_D:	5121	0.264226	
Epoch_0_D:	5122	0.266536	
Epoch_0_D:	5123	0.266781	
Epoch_0_D:	5124	0.267148	
Epoch_0_D:	5125	0.263621	
Epoch_0_D:	5126	0.264307	
Epoch_0_D:	5127	0.264885	
Epoch_0_D:	5128	0.265386	
Epoch_0_D:	5129	0.265589	
Epoch_0_D:	5130	0.287396	
Epoch_0_D:	5131	0.284615	
Epoch_0_D:	5132	0.284264	
Epoch_0_D:	5133	0.287317	
Epoch_0_D:	5134	0.2882		
Epoch_0_D:	5135	0.287315	
Epoch_0_D:	5136	0.286333	
Epoch_0_D:	5137	0.285393	
Epoch_0_D:	5138	0.283429	
Epoch_0_D:	5139	0.281419	
Epoch_0_D:	5140	0.32038		
Epoch_0_D:	5141	0.303846	
Epoch_0_D:	5142	0.294695	
Epoch_0_D:	5143	0.28575		
Epoch_0_D:	5144	0.279789	
Epoch_0_D:	5145	0.276971	
Epoch_0_D:	5146	0.278141	
Epoch_0_D:	5147	0.275915	
Epoch_0_D:	5148	0.2746		
Epoch_0_D:	5149	0.269124	
Epoch_0_D:	5150	0.294926	
Epoch_0_D:	5151	0.281706	
Epoch_0_D:	5152	0.274619	
Epoch_0_D:	5153	0.273449	
Epoch_0_D:	5154	0.27595		
Epoch_0_D:	5155	0.27258		
Epoch_0_D:	5156	0.276301	
Epoch_0_D:	5157	0.279625	
Epoch_0_D:	5158	0.284643	
Epoch_0_D:	5159	0.286182	
Epoch_0_D:	5160	0.256559	
Epoch_0_D:	5161	0.245695	
Epoch_0_D:	5162	0.251387	
Epoch_0_D:	5163	0.249284	
Epoch_0_D:	5164	0.25044		
Epoch_0_D:	5165	0.250579	
Epoch_0_D:	5166	0.249141	
Epoch_0_D:	5167	0.25042		
Epoch_0_D:	5168	0.253081	
Epoch_0_D:	5169	0.254219	
Epoch_0_D:	5170	0.296095	
Epoch_0_D:	5171	0.289418	
Epoch_0_D:	5172	0.285298	
Epoch_0_D:	5173	0.284877	
Epoch_0_D:	5174	0.283907	
Epoch_0_D:	5175	0.285605	
Epoch_0_D:	5176	0.281232	
Epoch_0_D:	5177	0.278256	
Epoch_0_D:	5178	0.28048		
Epoch_0_D:	5179	0.275723	
Epoch_0_D:	5180	0.323548	
Epoch_0_D:	5181	0.294955	
Epoch_0_D:	5182	0.288567	
Epoch_0_D:	5183	0.285928	
Epoch_0_D:	5184	0.290162	
Epoch_0_D:	5185	0.291115	
Epoch_0_D:	5186	0.288178	
Epoch_0_D:	5187	0.289211	
Epoch_0_D:	5188	0.289021	
Epoch_0_D:	5189	0.289007	
Epoch_0_D:	5190	0.302163	
Epoch_0_D:	5191	0.271768	
Epoch_0_D:	5192	0.280978	
Epoch_0_D:	5193	0.272555	
Epoch_0_D:	5194	0.279391	
Epoch_0_D:	5195	0.280274	
Epoch_0_D:	5196	0.279868	
Epoch_0_D:	5197	0.280479	
Epoch_0_D:	5198	0.280946	
Epoch_0_D:	5199	0.279125	
Epoch_0_D:	5200	0.287651	
Epoch_0_D:	5201	0.267049	
Epoch_0_D:	5202	0.272478	
Epoch_0_D:	5203	0.264992	
Epoch_0_D:	5204	0.267476	
Epoch_0_D:	5205	0.267791	
Epoch_0_D:	5206	0.265099	
Epoch_0_D:	5207	0.268567	
Epoch_0_D:	5208	0.26784		
Epoch_0_D:	5209	0.26869		
Epoch_0_D:	5210	0.279723	
Epoch_0_D:	5211	0.244105	
Epoch_0_D:	5212	0.234957	
Epoch_0_D:	5213	0.234484	
Epoch_0_D:	5214	0.22904		
Epoch_0_D:	5215	0.217124	
Epoch_0_D:	5216	0.219025	
Epoch_0_D:	5217	0.219624	
Epoch_0_D:	5218	0.222407	
Epoch_0_D:	5219	0.22542		
Epoch_0_D:	5220	0.286102	
Epoch_0_D:	5221	0.278102	
Epoch_0_D:	5222	0.268171	
Epoch_0_D:	5223	0.271523	
Epoch_0_D:	5224	0.265915	
Epoch_0_D:	5225	0.26437		
Epoch_0_D:	5226	0.261745	
Epoch_0_D:	5227	0.259504	
Epoch_0_D:	5228	0.256988	
Epoch_0_D:	5229	0.255394	
Epoch_0_D:	5230	0.285131	
Epoch_0_D:	5231	0.292204	
Epoch_0_D:	5232	0.307777	
Epoch_0_D:	5233	0.307157	
Epoch_0_D:	5234	0.303274	
Epoch_0_D:	5235	0.304223	
Epoch_0_D:	5236	0.303611	
Epoch_0_D:	5237	0.303382	
Epoch_0_D:	5238	0.303812	
Epoch_0_D:	5239	0.30358		
Epoch_0_D:	5240	0.332983	
Epoch_0_D:	5241	0.279691	
Epoch_0_D:	5242	0.274389	
Epoch_0_D:	5243	0.261463	
Epoch_0_D:	5244	0.26305		
Epoch_0_D:	5245	0.253259	
Epoch_0_D:	5246	0.254137	
Epoch_0_D:	5247	0.253517	
Epoch_0_D:	5248	0.254255	
Epoch_0_D:	5249	0.255646	
Epoch_0_D:	5250	0.27125		
Epoch_0_D:	5251	0.280503	
Epoch_0_D:	5252	0.27048		
Epoch_0_D:	5253	0.264482	
Epoch_0_D:	5254	0.264108	
Epoch_0_D:	5255	0.262947	
Epoch_0_D:	5256	0.262654	
Epoch_0_D:	5257	0.264547	
Epoch_0_D:	5258	0.261439	
Epoch_0_D:	5259	0.261298	
Epoch_0_D:	5260	0.293963	
Epoch_0_D:	5261	0.283484	
Epoch_0_D:	5262	0.283574	
Epoch_0_D:	5263	0.278537	
Epoch_0_D:	5264	0.2752		
Epoch_0_D:	5265	0.275358	
Epoch_0_D:	5266	0.276694	
Epoch_0_D:	5267	0.277754	
Epoch_0_D:	5268	0.279736	
Epoch_0_D:	5269	0.277508	
Epoch_0_D:	5270	0.266977	
Epoch_0_D:	5271	0.257314	
Epoch_0_D:	5272	0.246109	
Epoch_0_D:	5273	0.245234	
Epoch_0_D:	5274	0.249734	
Epoch_0_D:	5275	0.252335	
Epoch_0_D:	5276	0.251931	
Epoch_0_D:	5277	0.253164	
Epoch_0_D:	5278	0.253563	
Epoch_0_D:	5279	0.254433	
Epoch_0_D:	5280	0.371705	
Epoch_0_D:	5281	0.328483	
Epoch_0_D:	5282	0.320329	
Epoch_0_D:	5283	0.319921	
Epoch_0_D:	5284	0.310943	
Epoch_0_D:	5285	0.29219		
Epoch_0_D:	5286	0.293522	
Epoch_0_D:	5287	0.290343	
Epoch_0_D:	5288	0.288742	
Epoch_0_D:	5289	0.293963	
Epoch_0_D:	5290	0.266714	
Epoch_0_D:	5291	0.277814	
Epoch_0_D:	5292	0.260861	
Epoch_0_D:	5293	0.262231	
Epoch_0_D:	5294	0.263231	
Epoch_0_D:	5295	0.265209	
Epoch_0_D:	5296	0.2639		
Epoch_0_D:	5297	0.263951	
Epoch_0_D:	5298	0.262347	
Epoch_0_D:	5299	0.262386	
Epoch_0_D:	5300	0.315737	
Epoch_0_D:	5301	0.30899		
Epoch_0_D:	5302	0.300948	
Epoch_0_D:	5303	0.289627	
Epoch_0_D:	5304	0.286171	
Epoch_0_D:	5305	0.284258	
Epoch_0_D:	5306	0.285309	
Epoch_0_D:	5307	0.286938	
Epoch_0_D:	5308	0.285017	
Epoch_0_D:	5309	0.282719	
Epoch_0_D:	5310	0.281458	
Epoch_0_D:	5311	0.250002	
Epoch_0_D:	5312	0.249667	
Epoch_0_D:	5313	0.251779	
Epoch_0_D:	5314	0.258064	
Epoch_0_D:	5315	0.255822	
Epoch_0_D:	5316	0.253376	
Epoch_0_D:	5317	0.249153	
Epoch_0_D:	5318	0.250471	
Epoch_0_D:	5319	0.251053	
Epoch_0_D:	5320	0.30674		
Epoch_0_D:	5321	0.279108	
Epoch_0_D:	5322	0.267633	
Epoch_0_D:	5323	0.272966	
Epoch_0_D:	5324	0.271222	
Epoch_0_D:	5325	0.27298		
Epoch_0_D:	5326	0.272761	
Epoch_0_D:	5327	0.272445	
Epoch_0_D:	5328	0.275958	
Epoch_0_D:	5329	0.273426	
Epoch_0_D:	5330	0.301963	
Epoch_0_D:	5331	0.286693	
Epoch_0_D:	5332	0.289299	
Epoch_0_D:	5333	0.278705	
Epoch_0_D:	5334	0.279958	
Epoch_0_D:	5335	0.283141	
Epoch_0_D:	5336	0.276477	
Epoch_0_D:	5337	0.275211	
Epoch_0_D:	5338	0.273762	
Epoch_0_D:	5339	0.270194	
Epoch_0_D:	5340	0.294996	
Epoch_0_D:	5341	0.288531	
Epoch_0_D:	5342	0.281103	
Epoch_0_D:	5343	0.282591	
Epoch_0_D:	5344	0.280291	
Epoch_0_D:	5345	0.276403	
Epoch_0_D:	5346	0.274185	
Epoch_0_D:	5347	0.273242	
Epoch_0_D:	5348	0.272244	
Epoch_0_D:	5349	0.270224	
Epoch_0_D:	5350	0.306048	
Epoch_0_D:	5351	0.29783		
Epoch_0_D:	5352	0.302281	
Epoch_0_D:	5353	0.303543	
Epoch_0_D:	5354	0.304034	
Epoch_0_D:	5355	0.304074	
Epoch_0_D:	5356	0.303159	
Epoch_0_D:	5357	0.301951	
Epoch_0_D:	5358	0.302697	
Epoch_0_D:	5359	0.301785	
Epoch_0_D:	5360	0.324229	
Epoch_0_D:	5361	0.293703	
Epoch_0_D:	5362	0.263967	
Epoch_0_D:	5363	0.269718	
Epoch_0_D:	5364	0.254971	
Epoch_0_D:	5365	0.256924	
Epoch_0_D:	5366	0.258628	
Epoch_0_D:	5367	0.260122	
Epoch_0_D:	5368	0.265464	
Epoch_0_D:	5369	0.266708	
Epoch_0_D:	5370	0.282206	
Epoch_0_D:	5371	0.277128	
Epoch_0_D:	5372	0.280195	
Epoch_0_D:	5373	0.279282	
Epoch_0_D:	5374	0.27797		
Epoch_0_D:	5375	0.278485	
Epoch_0_D:	5376	0.277256	
Epoch_0_D:	5377	0.278928	
Epoch_0_D:	5378	0.27983		
Epoch_0_D:	5379	0.279091	
Epoch_0_D:	5380	0.334697	
Epoch_0_D:	5381	0.298375	
Epoch_0_D:	5382	0.293947	
Epoch_0_D:	5383	0.29077		
Epoch_0_D:	5384	0.28574		
Epoch_0_D:	5385	0.284273	
Epoch_0_D:	5386	0.287166	
Epoch_0_D:	5387	0.284898	
Epoch_0_D:	5388	0.287017	
Epoch_0_D:	5389	0.284347	
Epoch_0_D:	5390	0.296338	
Epoch_0_D:	5391	0.277709	
Epoch_0_D:	5392	0.271551	
Epoch_0_D:	5393	0.266699	
Epoch_0_D:	5394	0.264638	
Epoch_0_D:	5395	0.263796	
Epoch_0_D:	5396	0.250414	
Epoch_0_D:	5397	0.2438		
Epoch_0_D:	5398	0.245363	
Epoch_0_D:	5399	0.246032	
Epoch_0_D:	5400	0.291984	
Epoch_0_D:	5401	0.285921	
Epoch_0_D:	5402	0.276007	
Epoch_0_D:	5403	0.262967	
Epoch_0_D:	5404	0.261537	
Epoch_0_D:	5405	0.266816	
Epoch_0_D:	5406	0.266944	
Epoch_0_D:	5407	0.268522	
Epoch_0_D:	5408	0.268607	
Epoch_0_D:	5409	0.270535	
Epoch_0_D:	5410	0.32922		
Epoch_0_D:	5411	0.31545		
Epoch_0_D:	5412	0.291404	
Epoch_0_D:	5413	0.287791	
Epoch_0_D:	5414	0.285282	
Epoch_0_D:	5415	0.28127		
Epoch_0_D:	5416	0.281536	
Epoch_0_D:	5417	0.27258		
Epoch_0_D:	5418	0.270471	
Epoch_0_D:	5419	0.270769	
Epoch_0_D:	5420	0.266842	
Epoch_0_D:	5421	0.266337	
Epoch_0_D:	5422	0.251172	
Epoch_0_D:	5423	0.256137	
Epoch_0_D:	5424	0.255792	
Epoch_0_D:	5425	0.256323	
Epoch_0_D:	5426	0.257463	
Epoch_0_D:	5427	0.25851		
Epoch_0_D:	5428	0.259463	
Epoch_0_D:	5429	0.259629	
Epoch_0_D:	5430	0.329123	
Epoch_0_D:	5431	0.318249	
Epoch_0_D:	5432	0.321065	
Epoch_0_D:	5433	0.327614	
Epoch_0_D:	5434	0.316884	
Epoch_0_D:	5435	0.315512	
Epoch_0_D:	5436	0.311016	
Epoch_0_D:	5437	0.310849	
Epoch_0_D:	5438	0.308614	
Epoch_0_D:	5439	0.303883	
Epoch_0_D:	5440	0.312899	
Epoch_0_D:	5441	0.266748	
Epoch_0_D:	5442	0.255504	
Epoch_0_D:	5443	0.263046	
Epoch_0_D:	5444	0.257872	
Epoch_0_D:	5445	0.25842		
Epoch_0_D:	5446	0.25917		
Epoch_0_D:	5447	0.259493	
Epoch_0_D:	5448	0.259602	
Epoch_0_D:	5449	0.259594	
Epoch_0_D:	5450	0.295352	
Epoch_0_D:	5451	0.264674	
Epoch_0_D:	5452	0.26609		
Epoch_0_D:	5453	0.271188	
Epoch_0_D:	5454	0.27204		
Epoch_0_D:	5455	0.271769	
Epoch_0_D:	5456	0.271107	
